rainfall_1h,rainfall_3h,rainfall_6h,rainfall_24h,forecast_rain_3h,forecast_rain_6h,soil_moisture,soil_saturation,water_level,water_level_rise_rate,incoming_flow,elevation,slope,flow_accumulation,storage_remaining,historical_flood_frequency,target_flood_1h,target_flood_3h,target_flood_6h,prob_groundtruth_1h,prob_groundtruth_3h,prob_groundtruth_6h
0.02,7.43,12.67,14.66,1.18,1.93,33.44,44.12,6.05,-0.313,15810.2,35.0,1.26,235477.0,75.0,2.47,0,0,0,0.0,0.017,0.004
20.26,70.92,159.83,316.16,56.94,109.6,85.03,99.5,8.15,0.375,16336.2,167.7,9.02,68057.0,0.92,0.32,1,1,1,0.995,1.0,1.0
0.49,2.33,3.18,24.65,0.37,1.57,30.28,38.26,4.94,-0.305,9013.9,157.4,4.94,99227.0,75.0,0.56,0,0,0,0.0,0.001,0.0
12.51,22.6,56.34,133.55,23.83,63.21,61.17,72.24,6.09,0.099,10375.0,142.6,5.97,85617.0,51.07,0.8,0,0,1,0.021,0.255,0.688
0.69,1.83,3.42,16.38,1.46,3.7,28.38,35.59,6.01,-0.355,13669.0,59.3,2.03,220442.0,75.0,1.82,0,0,0,0.0,0.003,0.002
6.31,25.76,62.52,102.33,25.19,66.58,48.18,61.04,7.44,-0.043,18306.8,52.5,1.75,225874.0,71.7,1.83,0,1,1,0.006,0.725,0.905
0.23,1.73,10.09,18.11,3.38,4.23,36.28,41.62,7.02,-0.209,14155.7,44.8,1.78,235013.0,75.0,1.75,0,0,0,0.001,0.059,0.004
47.56,121.13,318.64,481.7,103.24,208.5,86.33,99.5,10.33,0.69,30848.1,140.0,6.25,114092.0,0.92,0.83,1,1,1,1.0,1.0,1.0
5.52,17.62,47.78,83.12,28.44,70.44,50.92,56.66,5.56,-0.071,10827.7,169.7,2.12,99382.0,75.0,0.63,0,0,0,0.0,0.081,0.26
6.94,27.47,56.29,135.4,11.11,40.24,61.76,73.98,6.76,-0.069,15227.6,97.4,5.92,176167.0,47.89,0.99,0,0,1,0.049,0.469,0.843
27.14,91.19,147.86,278.11,63.18,128.15,84.67,99.5,7.84,0.435,20745.5,52.3,0.5,208163.0,0.92,2.12,1,1,1,0.995,1.0,1.0
10.9,27.33,54.8,107.18,19.26,64.21,49.7,57.46,5.86,-0.062,12322.4,109.3,2.48,140006.0,75.0,1.39,0,0,1,0.001,0.109,0.575
6.51,19.36,40.69,97.9,10.06,52.69,49.28,54.97,6.28,0.026,13498.5,85.6,2.85,164108.0,75.0,1.35,0,0,0,0.001,0.091,0.355
11.9,35.14,60.49,97.98,13.85,42.97,40.2,52.44,7.43,-0.303,16423.1,89.3,3.79,181050.0,75.0,2.02,0,0,0,0.002,0.356,0.393
5.52,26.81,65.53,130.63,27.93,59.41,62.95,78.38,6.96,0.096,14316.5,125.1,7.93,114886.0,39.77,0.97,0,1,1,0.118,0.874,0.858
31.98,88.15,149.07,270.05,48.96,131.01,88.05,99.5,7.86,0.51,17445.6,139.2,0.5,129194.0,0.92,0.85,1,1,1,0.998,1.0,1.0
0.51,0.76,4.39,23.01,6.98,7.32,27.81,37.67,6.28,-0.305,13428.4,51.0,1.32,238600.0,75.0,2.09,0,0,0,0.0,0.006,0.004
38.66,97.49,148.41,285.87,30.92,114.11,86.87,99.5,8.12,0.424,21373.4,40.2,0.5,218622.0,0.92,1.77,1,1,1,0.999,1.0,1.0
14.38,34.07,52.67,128.62,27.98,69.99,69.18,77.47,6.35,0.122,9918.8,179.2,6.37,62203.0,41.45,0.61,0,1,1,0.133,0.617,0.754
29.01,83.7,140.59,224.68,32.06,103.34,86.58,99.5,8.85,0.586,23062.9,68.7,2.74,197755.0,0.92,1.6,1,1,1,1.0,1.0,1.0
0.47,2.63,6.22,34.73,4.28,8.72,33.63,42.51,7.42,-0.416,14503.3,42.8,2.72,241893.0,75.0,2.19,0,0,0,0.0,0.06,0.014
40.46,75.59,126.52,243.21,52.88,136.55,82.35,99.5,8.96,0.608,21985.3,62.5,2.32,229102.0,0.92,2.16,1,1,1,1.0,1.0,1.0
0.71,7.75,14.5,15.8,1.16,19.62,35.35,41.76,6.97,-0.375,13712.1,40.6,2.19,205939.0,75.0,2.73,0,0,0,0.0,0.027,0.019
30.25,80.7,148.34,267.26,55.54,98.16,88.95,99.5,8.27,0.583,19781.9,91.8,4.18,165052.0,0.92,1.24,1,1,1,0.999,1.0,1.0
15.86,39.46,77.9,153.68,11.9,40.4,67.93,74.79,6.71,0.166,11002.6,151.3,4.11,94392.0,46.38,0.58,0,0,1,0.087,0.467,0.546
5.92,28.15,71.73,116.61,20.71,44.64,57.15,66.36,7.24,-0.033,16289.4,84.5,0.81,157613.0,61.9,2.08,0,1,1,0.01,0.823,0.57
9.93,26.03,64.75,102.1,13.14,34.2,47.63,60.72,6.06,-0.137,14554.2,99.4,3.97,153435.0,72.28,1.59,0,0,0,0.002,0.095,0.367
0.07,2.64,3.49,10.39,2.31,4.4,36.16,42.06,4.55,-0.344,8489.1,133.0,1.08,126864.0,75.0,1.17,0,0,0,0.0,0.001,0.0
16.78,37.85,61.04,97.57,27.89,54.8,51.57,61.28,6.76,-0.034,17353.4,108.8,6.34,145272.0,71.25,1.0,0,1,1,0.009,0.545,0.546
0.58,4.73,4.77,11.97,2.51,9.12,37.05,43.53,5.73,-0.385,6337.0,159.9,5.13,64939.0,75.0,0.47,0,0,0,0.0,0.001,0.0
16.51,32.42,72.86,104.64,16.11,31.42,49.47,63.08,6.24,-0.005,11767.5,160.6,9.07,130421.0,67.94,0.53,0,0,0,0.007,0.112,0.078
24.14,88.13,138.39,260.24,44.49,91.25,85.18,99.5,9.2,0.231,23993.8,36.4,0.96,240268.0,0.92,2.09,1,1,1,0.999,1.0,1.0
1.39,4.34,9.53,26.92,0.76,18.74,30.27,40.04,5.68,-0.278,6276.4,147.8,5.89,104295.0,75.0,0.26,0,0,0,0.0,0.001,0.0
5.95,24.96,69.08,110.3,15.56,47.84,47.62,63.46,6.33,-0.128,14646.5,101.8,3.95,141363.0,67.23,1.26,0,0,1,0.001,0.202,0.517
15.16,28.75,68.85,110.9,27.49,50.08,55.65,64.81,6.95,-0.048,11262.5,178.4,6.1,69852.0,64.75,0.73,0,0,0,0.017,0.395,0.396
1.15,2.26,3.81,9.06,1.38,7.91,38.45,39.59,5.54,-0.45,11971.6,105.1,2.86,151454.0,75.0,1.39,0,0,0,0.0,0.001,0.001
75.37,172.33,307.73,567.33,103.51,219.8,82.49,99.5,8.74,0.933,23570.6,178.1,7.49,37952.0,0.92,0.74,1,1,1,1.0,1.0,1.0
14.05,28.32,47.8,93.87,23.64,61.72,51.53,62.01,5.68,0.128,9984.8,144.4,2.65,90651.0,69.89,0.86,0,0,0,0.004,0.179,0.207
2.29,2.33,5.0,8.84,2.3,3.29,30.06,32.74,6.12,-0.412,12886.5,71.0,0.94,206667.0,75.0,1.63,0,0,0,0.0,0.004,0.001
1.0,4.11,9.99,13.76,0.18,1.05,34.17,36.79,6.02,-0.257,12784.2,113.1,6.49,173480.0,75.0,1.64,0,0,0,0.0,0.004,0.0
12.79,21.48,41.24,121.02,17.65,47.54,54.03,63.25,6.38,0.018,9509.4,178.9,8.6,70876.0,67.62,0.38,0,0,0,0.003,0.159,0.204
5.14,23.21,47.96,104.47,20.52,64.55,57.59,69.84,6.91,-0.063,11655.9,159.3,5.77,105336.0,55.5,0.88,0,1,1,0.019,0.517,0.742
0.37,2.49,4.41,10.99,0.11,4.2,38.85,41.81,7.13,-0.175,14956.2,49.1,3.19,218722.0,75.0,1.85,0,0,0,0.001,0.064,0.004
0.26,1.84,4.12,11.7,0.94,1.91,33.33,42.83,5.82,-0.45,8311.5,137.4,4.15,113793.0,75.0,1.22,0,0,0,0.0,0.002,0.001
10.83,19.62,41.89,111.13,26.86,63.32,50.35,60.77,7.4,-0.057,16542.3,85.1,5.01,194234.0,72.18,1.98,0,1,1,0.017,0.767,0.844
13.22,35.01,53.85,110.11,12.33,50.66,52.38,59.9,7.19,-0.08,18608.1,36.0,1.37,261727.0,73.79,2.44,0,1,1,0.007,0.557,0.917
0.88,5.03,11.45,18.99,1.37,1.47,32.42,42.75,6.23,-0.293,13560.2,93.5,1.55,187311.0,75.0,1.29,0,0,0,0.0,0.022,0.001
11.81,31.32,53.33,132.66,29.5,52.98,58.56,67.75,6.99,-0.093,14326.0,69.0,4.71,181157.0,59.34,1.87,0,1,1,0.013,0.78,0.91
73.52,145.32,315.24,542.6,101.11,205.46,87.42,99.5,9.09,0.945,28615.0,153.7,8.12,94512.0,0.92,0.86,1,1,1,1.0,1.0,1.0
80.12,201.6,371.86,577.99,90.92,229.32,88.77,99.5,10.84,0.817,34000.0,83.9,2.75,183467.0,0.92,1.74,1,1,1,1.0,1.0,1.0
44.38,84.25,153.03,295.49,44.32,121.31,83.6,99.5,7.62,0.641,15854.2,155.0,7.45,90116.0,0.92,0.84,1,1,1,0.999,0.999,1.0
23.33,86.69,177.14,304.0,56.78,145.19,83.47,99.5,9.42,0.339,27020.5,35.1,0.97,243714.0,0.92,2.67,1,1,1,1.0,1.0,1.0
2.12,2.46,7.92,15.09,0.81,8.22,30.13,33.34,5.43,-0.347,12910.8,79.6,3.98,196748.0,75.0,1.54,0,0,0,0.0,0.002,0.001
0.98,2.72,8.86,18.53,3.9,4.28,32.85,40.46,6.46,-0.393,15872.6,70.0,0.5,211079.0,75.0,1.53,0,0,0,0.0,0.015,0.005
15.09,25.87,47.63,86.6,14.77,51.72,51.93,62.0,7.39,-0.084,16169.6,68.9,1.15,222647.0,69.91,1.88,0,1,1,0.019,0.527,0.582
13.52,25.43,48.53,83.5,18.29,44.65,56.54,65.58,7.37,0.125,16829.1,44.9,2.36,221194.0,63.34,2.13,0,1,1,0.093,0.863,0.607
23.65,92.03,193.19,281.91,39.32,119.81,85.51,99.5,9.22,0.518,24002.2,62.1,1.9,184980.0,0.92,2.22,1,1,1,1.0,1.0,1.0
2.45,2.63,11.94,12.7,2.01,2.09,32.85,44.25,5.87,-0.382,11417.9,115.6,4.48,146708.0,75.0,0.9,0,0,0,0.0,0.004,0.0
17.07,31.08,65.54,104.78,16.43,53.84,56.76,70.21,7.02,0.085,14700.0,77.2,0.83,215560.0,54.81,2.07,0,1,1,0.104,0.621,0.815
17.65,42.51,81.8,154.16,29.39,45.6,69.53,87.19,7.13,0.282,14008.4,95.5,6.52,158219.0,23.57,1.91,1,1,1,0.669,0.988,0.952
7.21,16.11,46.14,124.07,21.65,53.31,53.76,68.15,7.29,-0.049,15328.8,89.6,5.06,182728.0,58.61,1.59,0,1,1,0.024,0.798,0.914
15.75,39.54,75.5,150.26,13.5,43.61,68.94,84.4,6.99,0.175,12420.4,162.0,5.08,96029.0,28.7,0.58,1,1,1,0.646,0.769,0.771
0.54,1.55,2.52,29.45,1.2,3.84,37.42,44.68,4.85,-0.248,4649.3,166.3,4.61,83350.0,75.0,0.27,0,0,0,0.0,0.001,0.0
56.05,183.82,348.83,488.93,73.39,233.34,84.26,99.5,9.07,0.75,32021.9,106.5,5.7,152329.0,0.92,1.19,1,1,1,1.0,1.0,1.0
17.67,34.93,66.85,141.93,24.17,67.14,57.04,73.43,7.09,0.069,14653.5,82.9,5.86,166701.0,48.89,1.57,0,1,1,0.098,0.771,0.951
11.23,35.82,67.01,129.25,11.65,45.0,54.65,67.04,6.35,0.03,15415.5,50.5,2.63,185192.0,60.65,2.58,0,0,1,0.017,0.28,0.825
1.75,3.2,5.99,11.99,6.95,9.22,33.95,44.4,5.64,-0.317,7094.0,173.2,9.5,55430.0,75.0,0.37,0,0,0,0.0,0.005,0.0
6.64,15.13,53.31,110.69,10.06,36.53,55.35,65.71,7.76,-0.098,18316.9,43.7,0.8,221666.0,63.09,1.85,0,1,1,0.037,0.628,0.787
2.94,10.32,10.54,12.13,0.01,7.12,26.95,33.64,4.76,-0.432,10457.9,78.2,1.58,202670.0,75.0,1.83,0,0,0,0.0,0.0,0.001
0.09,0.37,1.41,31.31,2.33,5.69,41.57,45.2,6.17,-0.364,11562.2,78.2,1.06,184590.0,75.0,2.0,0,0,0,0.0,0.009,0.002
1.84,4.8,10.28,11.2,1.78,6.68,37.03,43.98,6.19,-0.278,11946.2,81.5,3.5,174465.0,75.0,1.7,0,0,0,0.0,0.009,0.001
1.0,1.03,1.98,41.51,2.44,6.52,34.39,42.25,5.99,-0.444,10499.6,58.8,2.24,196049.0,75.0,2.47,0,0,0,0.0,0.003,0.003
13.58,23.76,38.88,90.91,18.89,58.24,47.99,57.23,5.87,-0.195,12238.0,148.6,4.79,111582.0,75.0,0.98,0,0,0,0.0,0.065,0.219
7.36,20.04,37.38,87.38,15.12,38.01,48.45,58.89,7.29,-0.132,16938.0,52.8,2.62,237061.0,75.0,1.8,0,1,1,0.003,0.706,0.616
26.35,70.61,139.8,262.73,45.32,88.81,87.93,99.5,7.76,0.41,19803.2,127.1,7.27,143478.0,0.92,0.89,1,1,1,0.995,1.0,1.0
0.67,5.35,5.77,40.44,0.74,0.79,39.1,46.99,6.63,-0.369,13365.6,53.0,0.5,225543.0,75.0,2.18,0,0,0,0.0,0.012,0.005
0.35,0.53,3.87,8.44,3.29,7.91,38.56,44.03,6.24,-0.173,11818.0,45.2,1.1,203593.0,75.0,1.73,0,0,0,0.0,0.016,0.002
31.71,89.14,175.67,277.32,34.88,95.59,86.55,99.5,7.74,0.403,17210.9,166.9,8.3,74484.0,0.92,0.59,1,1,1,0.998,0.996,1.0
0.12,1.06,4.28,13.6,0.26,0.29,37.24,45.76,6.6,-0.353,14072.2,62.6,1.66,234127.0,75.0,1.45,0,0,0,0.0,0.027,0.002
0.11,0.2,2.25,8.18,0.55,1.4,30.32,40.97,5.04,-0.4,7859.1,154.1,3.18,111932.0,75.0,0.98,0,0,0,0.0,0.001,0.0
0.61,0.83,1.8,8.04,0.2,6.63,29.91,36.6,5.41,-0.296,9811.5,114.0,6.08,120172.0,75.0,1.52,0,0,0,0.0,0.001,0.0
36.9,87.23,146.25,241.78,34.2,83.01,86.17,99.5,9.68,0.651,26141.0,46.3,0.55,223619.0,0.92,2.36,1,1,1,1.0,1.0,1.0
30.56,75.39,178.46,335.34,54.2,138.68,80.34,99.5,8.58,0.374,18901.8,173.5,5.13,77198.0,0.92,0.19,1,1,1,0.999,1.0,1.0
0.35,3.09,3.33,42.02,2.22,3.55,38.64,44.71,5.28,-0.24,9447.4,70.8,2.9,183596.0,75.0,1.91,0,0,0,0.0,0.001,0.004
15.05,23.32,49.61,124.39,15.26,50.3,60.71,68.95,5.83,0.063,8920.3,159.6,3.94,53784.0,57.13,0.44,0,0,0,0.011,0.11,0.236
9.68,24.35,61.73,137.24,13.33,36.64,62.57,69.52,6.84,-0.068,15392.2,59.5,2.92,210109.0,56.09,1.71,0,1,1,0.011,0.536,0.812
64.51,171.34,323.44,576.22,98.4,210.82,86.27,99.5,9.39,0.812,27155.7,158.8,3.93,77598.0,0.92,0.5,1,1,1,1.0,1.0,1.0
0.05,0.59,3.26,34.75,1.68,4.32,39.35,45.44,6.31,-0.41,13619.7,36.9,2.23,223941.0,75.0,2.55,0,0,0,0.0,0.01,0.008
38.1,79.19,138.01,245.64,64.82,153.0,85.04,99.5,8.56,0.507,18362.2,109.2,3.58,143630.0,0.92,1.32,1,1,1,0.999,1.0,1.0
1.37,2.61,5.84,10.19,2.24,4.14,27.47,35.88,5.79,-0.45,6903.0,146.6,6.9,102112.0,75.0,1.21,0,0,0,0.0,0.001,0.0
6.56,18.22,51.48,116.21,11.92,51.17,57.59,70.54,7.06,-0.057,10482.3,170.5,8.26,75209.0,54.21,0.66,0,0,0,0.022,0.376,0.248
2.09,5.3,9.9,13.07,5.04,6.14,30.48,40.96,5.75,-0.316,4356.0,166.8,3.95,66539.0,75.0,0.69,0,0,0,0.0,0.001,0.0
24.56,85.1,156.95,311.59,46.11,95.11,84.75,99.5,7.35,0.511,17962.6,153.8,0.5,92082.0,0.92,0.19,1,1,1,0.991,0.999,1.0
17.45,34.21,64.77,114.06,26.72,50.35,64.23,74.27,6.08,0.114,8791.8,163.8,6.8,57093.0,47.34,0.45,0,1,0,0.033,0.626,0.407
5.18,21.63,64.41,108.07,15.33,52.47,63.56,74.43,7.15,-0.091,17227.7,63.9,2.32,208001.0,47.05,1.64,0,1,1,0.031,0.662,0.909
15.08,30.49,70.5,109.09,17.34,44.47,61.11,71.06,6.34,0.061,12768.3,76.2,3.43,145708.0,53.26,1.73,0,0,0,0.026,0.171,0.315
9.07,20.77,45.91,76.81,24.07,59.59,46.32,52.25,7.23,-0.323,14819.7,76.9,2.38,183377.0,75.0,1.56,0,0,0,0.001,0.381,0.39
31.26,79.17,155.22,310.14,51.12,131.35,81.26,99.5,8.97,0.527,23430.3,89.7,2.44,186180.0,0.92,1.48,1,1,1,1.0,1.0,1.0
0.31,0.56,0.91,8.57,2.52,7.73,33.52,39.25,5.0,-0.418,9516.8,92.0,6.55,153672.0,75.0,1.88,0,0,0,0.0,0.001,0.0
14.37,37.88,54.44,127.21,23.21,43.48,53.55,62.27,7.61,0.131,12985.2,114.0,0.97,153994.0,69.42,1.39,0,1,0,0.069,0.692,0.432
1.38,3.17,4.95,8.37,1.25,2.2,34.66,42.16,5.7,-0.245,14458.1,58.2,2.81,227517.0,75.0,2.34,0,0,0,0.0,0.01,0.001
6.08,28.46,61.25,109.43,18.93,59.88,51.36,66.67,6.12,-0.058,10412.5,135.2,3.33,68105.0,61.33,0.46,0,0,1,0.005,0.258,0.536
28.0,78.2,174.17,270.21,53.07,116.96,82.01,99.5,8.67,0.402,22302.9,59.3,1.72,206573.0,0.92,2.04,1,1,1,0.999,1.0,1.0
11.5,32.88,77.67,149.25,13.21,34.95,62.52,75.05,6.79,0.023,15951.8,80.0,2.34,140870.0,45.91,2.02,0,1,1,0.049,0.751,0.788
30.25,94.02,174.58,326.72,31.7,85.92,84.95,99.5,8.85,0.419,22255.2,108.0,2.22,148645.0,0.92,1.78,1,1,1,0.999,1.0,1.0
0.3,3.71,6.21,6.39,2.97,4.54,33.47,39.28,5.4,-0.354,9576.4,150.5,6.81,99312.0,75.0,0.26,0,0,0,0.0,0.002,0.0
8.39,19.49,62.87,139.97,11.53,33.51,66.97,73.13,6.81,-0.022,11106.2,142.2,8.54,72094.0,49.44,0.73,0,0,0,0.02,0.376,0.437
13.4,32.8,60.33,118.75,24.05,67.57,61.53,69.61,7.37,0.075,16398.9,128.6,5.59,154550.0,55.92,1.34,0,1,1,0.22,0.867,0.911
74.0,150.62,325.23,474.71,85.13,207.28,84.52,99.5,9.08,1.003,31934.6,57.6,2.12,215186.0,0.92,1.99,1,1,1,1.0,1.0,1.0
1.81,1.84,10.15,23.23,0.06,0.67,31.27,36.43,5.27,-0.353,11558.6,114.3,1.97,130079.0,75.0,0.97,0,0,0,0.0,0.001,0.0
5.51,26.53,46.66,78.94,12.76,44.55,45.17,49.41,7.28,-0.128,16987.5,47.7,2.11,244765.0,75.0,1.73,0,0,0,0.002,0.448,0.333
32.39,77.24,183.81,332.2,41.01,107.11,87.85,99.5,8.61,0.364,21080.7,89.7,6.62,145405.0,0.92,1.31,1,1,1,0.999,1.0,1.0
65.67,181.04,329.56,546.06,80.63,221.65,85.41,99.5,9.45,0.831,30452.5,95.0,2.67,147611.0,0.92,1.01,1,1,1,1.0,1.0,1.0
12.23,34.3,50.91,126.13,26.39,65.94,58.53,63.76,6.79,-0.023,16094.2,40.8,1.15,196581.0,66.68,2.31,0,1,1,0.017,0.588,0.939
6.82,19.3,63.71,141.22,14.53,42.52,63.2,76.99,7.59,-0.085,18244.1,74.7,1.86,217342.0,42.34,2.07,0,1,1,0.279,0.9,0.976
7.03,19.49,40.03,74.08,21.59,43.81,51.99,61.25,5.09,-0.123,8622.0,173.6,4.55,76702.0,71.3,0.1,0,0,0,0.0,0.038,0.02
5.83,7.64,9.42,38.75,1.94,2.41,47.16,46.17,6.4,-0.172,7765.4,173.3,0.5,81959.0,75.0,0.47,0,0,0,0.0,0.008,0.0
11.47,26.97,64.92,129.61,17.42,46.5,61.14,69.84,7.21,-0.202,18993.1,86.1,3.64,181210.0,55.49,1.9,0,1,1,0.028,0.796,0.913
65.75,161.1,280.79,547.56,93.63,211.21,84.22,99.5,10.04,0.787,31606.1,41.2,0.82,239107.0,0.92,2.28,1,1,1,1.0,1.0,1.0
1.01,1.61,4.64,21.08,1.53,3.82,38.18,44.61,6.85,-0.338,12535.0,61.0,0.5,208009.0,75.0,1.52,0,0,0,0.0,0.022,0.004
11.01,31.96,69.56,137.06,14.92,48.46,61.45,71.77,7.32,0.046,17336.7,91.9,4.46,173818.0,51.95,1.67,0,1,1,0.103,0.907,0.811
39.47,96.95,193.69,342.04,36.09,92.93,88.75,99.5,8.0,0.613,17185.1,172.4,2.68,74700.0,0.92,0.39,1,1,1,0.999,0.999,1.0
1.1,1.96,13.31,15.9,0.88,18.97,33.3,36.81,5.83,-0.31,13693.1,55.5,1.6,204302.0,75.0,2.03,0,0,0,0.0,0.004,0.007
7.46,23.09,47.5,117.99,16.08,35.93,56.69,66.92,5.69,0.027,8063.5,145.7,8.95,104449.0,60.87,0.63,0,0,0,0.003,0.031,0.079
43.33,91.02,185.53,288.77,36.25,120.38,80.38,99.5,8.49,0.674,23819.7,50.8,0.5,223193.0,0.92,2.17,1,1,1,1.0,1.0,1.0
47.22,137.14,317.35,529.05,94.48,179.82,82.76,99.5,9.62,0.589,25415.8,177.3,1.31,68919.0,0.92,0.49,1,1,1,1.0,1.0,1.0
14.75,25.67,64.93,123.14,24.78,46.17,56.04,65.75,6.39,-0.182,13142.3,90.3,3.6,149432.0,63.02,2.3,0,0,1,0.003,0.363,0.754
0.6,4.65,14.32,17.4,3.15,3.56,33.81,40.16,4.87,-0.289,6304.5,147.4,8.21,82934.0,75.0,0.8,0,0,0,0.0,0.0,0.0
0.67,7.65,19.26,23.48,0.43,1.0,36.1,39.25,5.9,-0.43,13575.8,84.7,0.56,194632.0,75.0,2.12,0,0,0,0.0,0.008,0.003
11.25,20.82,46.52,77.37,15.19,57.2,41.56,49.58,6.57,-0.135,13498.9,126.0,5.34,124181.0,75.0,1.18,0,0,0,0.001,0.107,0.305
0.71,0.9,5.07,42.45,1.25,4.67,37.67,41.85,6.85,-0.441,15732.9,62.8,2.86,213360.0,75.0,1.94,0,0,0,0.0,0.034,0.014
3.02,4.38,8.75,15.72,6.55,9.0,28.21,37.52,5.1,-0.4,11489.9,56.2,0.5,196211.0,75.0,2.11,0,0,0,0.0,0.004,0.003
42.14,97.43,187.53,298.42,62.11,137.7,83.26,99.5,8.1,0.614,18522.1,171.0,8.44,52680.0,0.92,0.1,1,1,1,1.0,1.0,1.0
20.5,56.12,146.69,235.84,55.07,112.78,86.31,99.5,7.97,0.315,17050.2,168.1,8.53,65675.0,0.92,0.56,1,1,1,0.992,0.999,1.0
33.47,75.45,140.22,255.18,53.29,101.86,89.74,99.5,8.25,0.347,16004.2,163.7,4.81,80242.0,0.92,0.1,1,1,1,0.996,1.0,1.0
0.4,0.98,8.92,21.45,1.26,11.54,30.13,35.86,5.15,-0.45,9992.4,125.7,7.23,119197.0,75.0,0.82,0,0,0,0.0,0.001,0.0
1.6,8.33,11.97,13.75,2.25,3.04,39.48,44.01,5.31,-0.21,9779.2,152.2,8.44,116770.0,75.0,0.73,0,0,0,0.0,0.003,0.001
28.65,84.03,143.48,225.14,41.45,126.79,87.92,99.5,9.08,0.404,23547.9,45.0,1.66,228680.0,0.92,2.59,1,1,1,0.999,1.0,1.0
20.38,59.76,158.17,262.64,62.84,123.75,86.96,99.5,8.58,0.323,22079.7,83.5,2.25,207481.0,0.92,2.11,1,1,1,0.996,1.0,1.0
39.92,85.27,138.98,289.5,62.46,141.4,86.45,99.5,8.62,0.496,18483.4,80.5,1.41,189482.0,0.92,1.65,1,1,1,1.0,1.0,1.0
75.8,146.23,324.07,530.18,82.64,205.85,83.69,99.5,9.92,0.782,27902.9,127.2,4.36,91209.0,0.92,1.1,1,1,1,1.0,1.0,1.0
26.78,89.63,157.37,282.06,34.79,111.92,88.37,99.5,8.59,0.392,21264.1,86.6,3.92,191904.0,0.92,1.93,1,1,1,0.998,1.0,1.0
7.46,18.36,34.09,70.18,14.65,36.32,48.19,60.58,6.62,-0.005,13726.5,56.5,1.65,189517.0,72.54,1.66,0,0,0,0.005,0.267,0.217
0.48,0.62,11.56,13.08,2.42,5.1,26.49,34.89,5.76,-0.45,11330.0,121.5,0.5,137673.0,75.0,1.26,0,0,0,0.0,0.002,0.001
12.19,21.98,44.28,113.27,19.27,47.99,57.25,61.86,6.33,-0.197,11552.4,153.1,8.85,84677.0,70.17,0.44,0,0,0,0.002,0.115,0.21
12.1,27.47,66.66,134.09,16.34,55.7,61.86,71.72,7.37,0.097,17017.2,90.4,3.47,203651.0,52.04,1.53,0,1,1,0.117,0.85,0.929
0.88,3.35,11.39,19.15,2.82,6.29,29.19,37.98,6.76,-0.351,13360.1,54.2,1.53,236579.0,75.0,1.96,0,0,0,0.0,0.016,0.005
30.67,97.23,153.54,280.04,31.62,80.21,80.99,99.5,7.7,0.468,21503.2,63.5,3.2,192649.0,0.92,2.09,1,1,1,0.997,0.999,1.0
1.1,2.02,3.23,40.67,0.91,3.82,30.76,40.53,5.77,-0.304,11372.4,69.4,4.34,194768.0,75.0,2.04,0,0,0,0.0,0.006,0.002
33.36,70.84,161.29,282.33,43.35,86.98,89.66,99.5,8.74,0.34,22475.5,78.5,0.5,189487.0,0.92,2.02,1,1,1,0.999,1.0,1.0
0.42,5.8,6.57,9.54,0.46,8.21,41.21,48.72,5.54,-0.282,9358.3,128.2,5.49,139105.0,75.0,1.14,0,0,0,0.0,0.003,0.001
14.1,37.09,79.5,155.9,19.71,49.0,61.73,74.15,7.04,0.095,15498.3,122.1,1.14,133873.0,47.57,1.18,0,1,1,0.101,0.681,0.92
40.72,89.0,140.33,246.86,55.07,101.87,88.65,99.5,7.49,0.55,15841.2,135.9,5.98,101509.0,0.92,1.49,1,1,1,0.998,0.999,1.0
1.84,6.07,6.49,7.73,0.44,1.99,29.27,33.7,6.68,-0.388,13703.1,87.6,3.27,164161.0,75.0,1.16,0,0,0,0.0,0.013,0.001
11.93,28.18,68.77,105.89,23.95,55.42,50.13,59.94,5.93,0.028,10116.2,154.5,7.17,94557.0,73.71,1.17,0,0,0,0.002,0.186,0.133
1.6,2.65,5.2,5.55,0.25,1.89,33.66,36.48,5.97,-0.328,14018.3,64.6,1.68,221006.0,75.0,1.86,0,0,0,0.0,0.005,0.001
32.03,70.46,169.96,325.64,50.87,93.81,86.07,99.5,8.56,0.516,19712.3,103.0,0.5,162804.0,0.92,1.57,1,1,1,0.999,1.0,1.0
38.47,82.16,176.18,290.92,31.87,87.2,86.08,99.5,8.04,0.518,19770.6,151.1,4.06,87035.0,0.92,0.61,1,1,1,0.999,0.999,1.0
62.08,176.26,298.23,478.41,64.18,193.44,83.9,99.5,10.1,0.562,32539.0,61.1,2.59,216378.0,0.92,1.79,1,1,1,1.0,1.0,1.0
31.86,104.02,198.45,340.68,35.75,90.42,82.34,99.5,8.76,0.438,26089.9,50.9,2.71,213079.0,0.92,2.29,1,1,1,1.0,1.0,1.0
32.83,68.37,170.58,312.79,32.03,118.72,82.05,99.5,7.76,0.472,17565.1,163.1,2.27,97595.0,0.92,0.85,1,1,1,0.998,0.999,1.0
0.01,0.31,0.54,8.36,3.07,3.75,33.84,39.51,6.36,-0.37,14429.0,84.7,4.53,216235.0,75.0,1.8,0,0,0,0.0,0.012,0.001
1.77,2.28,20.92,43.97,2.67,5.81,40.85,48.04,5.42,-0.271,10433.9,134.2,3.13,113624.0,75.0,0.79,0,0,0,0.0,0.003,0.001
